object_id,time,feature1,feature2
28,1,0.7324398812858112,0.7394031910719931
29,1,0.7282153751935787,0.8263018291395028
30,1,0.6695203004782104,0.8816147767338341
21,2,0.624697759276732,0.7625259382258249
22,2,0.6686529369136673,0.775191506300918
23,2,0.8021058770759344,0.8540113832738829
24,2,0.62782090768339,0.8172449291079565
25,2,0.8022802602561252,0.7897080916218024
26,2,0.6347903922598592,0.8545760533942331
27,2,0.7007078706410784,0.8773296765916059
28,2,0.7903332653010604,0.8469951331998399
29,2,0.8016860504106367,0.6948447948401093
30,2,0.7741951462372196,0.7422563469785017
21,3,0.7294932370825711,0.6568386248901895
22,3,0.7016422177579686,0.8127163476613155
23,3,0.7107703610231912,0.7614937582809809
24,3,0.670971054277325,0.8501498786580379
25,3,0.6613465376123153,0.7920944738189941
26,3,0.74087956506187,0.655979258033252
27,3,0.8110112011573957,0.7029563372108891
28,3,0.8094796869468975,0.8415244191164178
29,3,0.7919057120750285,0.8269152130436457
30,3,0.6912623101407246,0.7449468536477062
31,1,0.4965965683306643,0.37321141260172624
32,1,0.6820268556236285,0.5071318042307285
33,1,0.6319530751231694,0.5394185248756865
34,1,0.5954701885604348,0.5128930254760907
35,1,0.5793178773565478,0.5259790400854524
36,1,0.5046750536806105,0.4335039561588751
37,1,0.6061478716164348,0.5047070274277097
38,1,0.5752461234740287,0.4819588807177033
39,1,0.684304892113158,0.4296088963819463
40,1,0.5306541490546611,0.3518963551670039
31,2,0.590052170375041,0.4657160602314235
32,2,0.5365501664462783,0.40619317641932584
33,2,0.5596098168598769,0.41280326301259235
34,2,0.6843710211023427,0.4111059372189429
35,2,0.5305480289241806,0.5351251098137337
36,2,0.6241052117679363,0.36738224134225095
37,2,0.6474898540140405,0.4990297825882194
38,2,0.642373836062941,0.5167000033073086
39,2,0.597239318775516,0.40675904812248254
40,2,0.6613062825803551,0.4867952802586793
31,3,0.5992177026097878,0.4969464013706555
32,3,0.6015927579324334,0.47921182335915763
33,3,0.619272912838304,0.5096323298330181
34,3,0.5943543821296354,0.4582981884187404
35,3,0.6903777176552757,0.4208437032938128
36,3,0.5598256383198087,0.4860415680812646
37,3,0.5513024934372057,0.5301221151143987
38,3,0.5796717764778281,0.5395475592480417
39,3,0.631433924578287,0.38955051973733457
40,3,0.6288838083713022,0.49522286020655887
1,4,0.1724139747818086,0.9053531026649242
2,4,0.13350434946104145,0.8730615998013704
3,4,0.10336087702495095,0.8149466848637683
4,4,0.11191085603768437,0.739864466374961
5,4,0.21631266386899176,0.8943809323189348
6,4,0.16046833251625098,0.794068812189825
7,4,0.1938190251676613,0.8345264382067094
8,4,0.168675734639151,0.7837987466074438
9,4,0.2693067387427294,0.8246399958175947
10,4,0.16910717713508341,0.8771299990561999
1,5,0.15155810745345505,0.7677978673188415
2,5,0.32813610649720504,0.7411045059615967
3,5,0.18825802501943664,0.8652035711744585
4,5,0.17137984437336656,0.8766253165035823
5,5,0.19376627073318498,0.7843160286313398
6,5,0.2673917660317149,0.7291593716875905
7,5,0.3035131667324358,0.7944264511643827
8,5,0.3025704007975592,0.8595451630852432
9,5,0.16387289446075193,0.8712408352619792
10,5,0.31268252746212516,0.7550816666518838
1,6,0.2653494267536314,0.8276560538445505
2,6,0.23301570436100544,0.7838838265164586
3,6,0.18392965690355464,0.8499139397745813
4,6,0.2829230061477719,0.8433671267229901
5,6,0.17378747718565907,0.8263581036418663
6,6,0.17573426189338925,0.7885864906849392
7,6,0.20379692937330432,0.8575970648591091
8,6,0.17889240097550904,0.7718863822961115
9,6,0.25181921312272465,0.7544694937553239
10,6,0.17055820463085353,0.8105071453187649
11,4,0.32696107170663624,0.3538513405755291
12,4,0.20183765829280473,0.37704479775566613
13,4,0.3417624475911242,0.44198241853683734
14,4,0.2737146299983628,0.2940245190213857
15,4,0.2374731805283862,0.28907042266748684
16,4,0.15960551049447924,0.36136950144746166
17,4,0.19600336995631473,0.30690130653144354
18,4,0.24953626862450326,0.44257283359041333
19,4,0.3323429533909277,0.46930533996559454
20,4,0.23241809828440682,0.32177434833844454
11,5,0.26216697089980695,0.44325901428442965
12,5,0.3051819389345251,0.4689085807746767
13,5,0.3338032936477992,0.4676138152332399
14,5,0.22419788425814088,0.46707997982620414
15,5,0.30188764218654024,0.4177467350606159
16,5,0.25375464735527137,0.3272523294095265
17,5,0.25290322406451754,0.31242376203959155
18,5,0.3856959478948476,0.3023015962973097
19,5,0.24210617390915357,0.40512797524672767
20,5,0.23448595347408402,0.3211623821663129
11,6,0.17090956900371257,0.3998384723992305
12,6,0.3007036459474421,0.31386920068175184
13,6,0.34870612368691084,0.3637080210892931
14,6,0.21286566311462735,0.4448458867130339
15,6,0.21480279427894677,0.4137514997489488
16,6,0.33217146427878075,0.25241947552310073
17,6,0.3382759613516724,0.335972844993601
18,6,0.2693057109452288,0.4410078532646652
19,6,0.2591869798242425,0.30016790439945706
20,6,0.1787632994706499,0.42893336883178984
21,4,0.7236711373406444,0.7171060075161252
22,4,0.782731144245018,0.7082784288605811
23,4,0.696389701497953,0.7031762421449651
24,4,0.6568074331092673,0.545959083525861
25,4,0.7233715392810889,0.5268209052731588
26,4,0.7899551132871142,0.5860969086784252
27,4,0.6803212291357813,0.5792814596094049
28,4,0.6600780769310909,0.6286147496621852
29,4,0.7557026323088417,0.5239947160359503
30,4,0.6641174453027834,0.5704332746960279
21,5,0.7301994870519911,0.7024605165444108
22,5,0.7187469228513966,0.591911719731265
23,5,0.7211973887236167,0.5623495323104217
24,5,0.7821327288103407,0.5723927439520324
25,5,0.7432286542680229,0.6293295609924482
26,5,0.7946811062950053,0.6630126558408959
27,5,0.7375889959192792,0.7049778965033138
28,5,0.8304866672873557,0.7025710991208027
29,5,0.7841812998145256,0.6058742840908043
30,5,0.7133241408793483,0.6870650165653518
21,6,0.7162234944596969,0.6128977817429365
22,6,0.6423041085588703,0.685854111027412
23,6,0.6966716672095814,0.6386298096762392
24,6,0.7838551006920492,0.7062079135668249
25,6,0.8276503310189705,0.6725222091060592
26,6,0.6852830082525343,0.7255921164844614
27,6,0.6495845551649955,0.622325450576074
28,6,0.8237124909627337,0.7088981610511816
29,6,0.7576344322452189,0.7134994809560633
30,6,0.6741220741528837,0.5476850358157869
31,4,0.6980582277182587,0.7258825696386002
32,4,0.646662390053915,0.6049019257541697
33,4,0.7403292902097532,0.5810023643769988
34,4,0.8129649483721313,0.5611655642840534
35,4,0.65579596327208,0.7393147951289035
36,4,0.6411424328535671,0.5843426245223429
37,4,0.7203786696507123,0.7158801252769245
38,4,0.7058365686039457,0.6538760903937035
39,4,0.7996145128777344,0.6634791315174584
40,4,0.804895279055908,0.5430870596306139
31,5,0.7469992891437993,0.5440020375331346
32,5,0.8092196443747728,0.5448948362280898
33,5,0.6576289791839904,0.6256420982122505
34,5,0.7628892587852057,0.5426081037956866
35,5,0.7666864703266184,0.5603832243747826
36,5,0.7034006946864193,0.5482126387472948
37,5,0.7841096397407225,0.7060702414676387
38,5,0.7926776263296744,0.6042723474030537
39,5,0.6886723843750149,0.7323111323965149
40,5,0.8020410008682849,0.7335380987798725
31,6,0.721694074192629,0.7157673077432148
32,6,0.7742071379722578,0.6969680187695251
33,6,0.7411402728231011,0.696647160118413
34,6,0.7384399232065633,0.5943959483643773
35,6,0.7342337663662464,0.5480262677446645
36,6,0.7734337016072869,0.606784410951407
37,6,0.674826950928305,0.6983762937934764
38,6,0.7438843637461313,0.6030585486773083
39,6,0.8233002654480085,0.7273568628838938
40,6,0.7237159972317078,0.6491831764093483
