object_id,time,feature1,feature2
7,7,0.24084194182421081,0.13576192583342805
8,7,0.3652504111873768,0.30381842951260285
9,7,0.2511111310959975,0.2656538183824998
10,7,0.3973646079118565,0.1550167250406131
11,7,0.3215147538035,0.20453381617388783
12,7,0.4021080489316565,0.2905896622071661
13,7,0.21034548622149923,0.1569367348470895
14,7,0.37673267837476965,0.23151949466171148
15,7,0.3116997269074365,0.27863399562135494
1,8,0.2988796824837847,0.1716767209629167
2,8,0.37199659101618476,0.1721735247516333
3,8,0.34657587876528007,0.3340931854668279
4,8,0.3129456819534174,0.2823776828816342
5,8,0.26782606623194305,0.19369305618173496
6,8,0.3547510483276137,0.335042547998476
7,8,0.433507627152961,0.16837366112461805
8,8,0.4177364994706633,0.2643695657528921
9,8,0.3034111676508744,0.24162884797494452
10,8,0.34911792524507335,0.2316852921138497
11,8,0.2626418287983609,0.3352585956123072
12,8,0.37483792192077414,0.28411690292454495
13,8,0.37805184008679593,0.35935109576165364
14,8,0.2685586141425607,0.32697966837377646
15,8,0.3980008953755745,0.230815479887541
16,1,0.6447449108264446,0.4124190249074608
17,1,0.636389433291184,0.5122801344905479
18,1,0.6433703346497737,0.452615800625455
19,1,0.719880160220228,0.5207710412198802
20,1,0.7645972790678744,0.3978776834208319
21,1,0.6811009067545293,0.3358191348605227
22,1,0.6162452048389624,0.3880341989553967
23,1,0.7958438075776793,0.33574791919308566
24,1,0.6412263070882115,0.453076732842145
25,1,0.6779700221007748,0.362954916353158
26,1,0.79535462872195,0.33439337952424275
27,1,0.7254895851311612,0.4115932955918624
28,1,0.674945236766261,0.36482570675877535
29,1,0.6384395367276449,0.406964984093556
30,1,0.7563468236024841,0.41948484902860955
31,1,0.7613408857355399,0.5015719785264772
32,1,0.6404989065077453,0.5017698601936073
33,1,0.7221583783069138,0.40996705747731776
34,1,0.708548810926328,0.5038328701123156
35,1,0.6842707249904668,0.3446981270473079
16,2,0.673216992744271,0.4320160719013833
17,2,0.714019184390088,0.3456705526191439
18,2,0.7817601837402254,0.46596865446971925
19,2,0.7209679849395766,0.4691204637787585
20,2,0.7757999973568099,0.40924312883046116
21,2,0.7583569049143994,0.29012144234296877
22,2,0.6834622496766516,0.42309081837245305
23,2,0.7905333278952569,0.3070563644497614
24,2,0.7792497358098787,0.382538563924087
25,2,0.767243971778295,0.3675035120463671
26,2,0.6954207926248157,0.3587707617601772
27,2,0.8456142076039136,0.3253776984424308
28,2,0.8243108305649965,0.39392639329693824
29,2,0.6668248058307104,0.44992162070111985
30,2,0.6553089727701793,0.4551192252966627
31,2,0.7195510707749349,0.47140117837463347
32,2,0.7972503777002771,0.35936244105711423
33,2,0.7769177260087705,0.48502237543297533
34,2,0.6860703970221418,0.3287911588533956
35,2,0.7096918443176219,0.45180985586820155
16,3,0.749485198648458,0.3792309080069576
17,3,0.7102923720923642,0.3725387058641536
18,3,0.6327637109777926,0.26340814207195273
19,3,0.6320784672419146,0.27331601290478896
20,3,0.7806892780714653,0.45814548713366554
21,3,0.6514722463626339,0.3393700462165725
22,3,0.629470218387471,0.3491117409513828
23,3,0.7588784743829666,0.3871426748135036
24,3,0.8068557026444146,0.3726540906344775
25,3,0.6370985877794597,0.33758117598740334
26,3,0.7183654704263244,0.3294787599005613
27,3,0.6334493674560291,0.3878094973633308
28,3,0.7243098587821358,0.40418406042125543
29,3,0.6994614121050466,0.27642704076148705
30,3,0.6796072622675876,0.2975306224762639
31,3,0.7186928929826537,0.2930368184787587
32,3,0.6422598049428433,0.36729559900355613
33,3,0.6547020612403671,0.28322119450849437
34,3,0.6506214982328637,0.403394781534554
35,3,0.7878756276528973,0.4242679666106627
16,4,0.7848615694990686,0.36136706254922285
17,4,0.7360756678757941,0.4184456135790352
18,4,0.7609010633863993,0.3976001780207598
19,4,0.7633857502890841,0.3829517061799882
20,4,0.6769075406976846,0.33699637134637384
21,4,0.772383672874949,0.3596182746027222
22,4,0.8058094617319768,0.3506608950906638
23,4,0.7679945833323749,0.2989499183732191
24,4,0.694031498149166,0.44605411311249604
25,4,0.6692324394734243,0.40101916911024243
26,4,0.6396795632671175,0.39769379619566253
27,4,0.7244083365831808,0.45571630950554637
28,4,0.7992150151185974,0.4304771674430729
29,4,0.7018624607512178,0.40964530727372217
30,4,0.6650775399641143,0.373791236075501
31,4,0.7119979857092755,0.3697684263785586
32,4,0.6889422442431902,0.31818043465318085
33,4,0.7380940304687019,0.4065606067064971
34,4,0.7466773338838338,0.46644266177121474
35,4,0.7454136835419485,0.3056860306299088
16,5,0.8359930642539761,0.2834742391048313
17,5,0.739816718214126,0.39224146138906596
18,5,0.842184966430269,0.361874372644859
19,5,0.7243106064680037,0.41275260517065493
20,5,0.805677392041041,0.44022878592991077
21,5,0.7925726089748572,0.2830146663991991
22,5,0.8465742308379383,0.4436306013267789
23,5,0.735338746672459,0.3893537000093361
24,5,0.8151438456601058,0.4408709722796705
25,5,0.7928920345882086,0.27561288571894343
26,5,0.6618510517203448,0.33075032584220593
27,5,0.7394843349606053,0.3197602655266513
28,5,0.7981829186512686,0.4102328362627383
29,5,0.7282245677197511,0.39710211169879556
30,5,0.6867912276135388,0.44777266723860565
31,5,0.6965810506666346,0.2887393226907326
32,5,0.7247158891565384,0.4301039785985553
33,5,0.7679325427289379,0.3947159385239845
34,5,0.811941326984324,0.33467560757532133
35,5,0.840189375598696,0.45495938600391017
16,6,0.8225550840693533,0.4007587926928208
17,6,0.6778414266682489,0.41379185321057377
18,6,0.7429430517192912,0.4532804572088144
19,6,0.6936539233100931,0.28478619616075834
20,6,0.6875704865919098,0.31659177837537184
21,6,0.7286643977744564,0.32399021367136926
22,6,0.7185949882657825,0.4002446321803263
23,6,0.6827925743856449,0.37934783404299344
24,6,0.7229159406255395,0.28341280958608794
25,6,0.78664163109727,0.3827330194647061
26,6,0.8070466992045371,0.45780147493859114
27,6,0.6614102028213895,0.42525212899139014
28,6,0.7436602760216982,0.4572793758553681
29,6,0.674904081192829,0.4501864374222955
30,6,0.737723508593243,0.3009704302829621
31,6,0.7442328888901831,0.45785590769492523
32,6,0.6664896576207772,0.35817676208827715
33,6,0.6678234428786864,0.2838423432981636
34,6,0.8171411556176085,0.3925794316500929
35,6,0.7659405284673475,0.4622874863192098
16,7,0.7609192344616799,0.4970435226751063
17,7,0.7733438477195824,0.4056252361427069
18,7,0.6149393517398967,0.5263717392606457
19,7,0.7368822192637657,0.4692003304797295
20,7,0.7494288835188296,0.3866148631840737
21,7,0.741682098735814,0.41701694778005904
22,7,0.6556580309124245,0.42677222750865224
23,7,0.7038516733069703,0.3872511195375911
24,7,0.7601888572408582,0.5086437577370636
25,7,0.729911332663105,0.3315039644790821
26,7,0.7191899868329539,0.45303732288029763
27,7,0.7733997631992924,0.3875507747528319
28,7,0.6571811557126185,0.40161404129757616
29,7,0.6424235780966446,0.4827348455914048
30,7,0.6157223959853482,0.4398229091997551
31,7,0.7769446054920665,0.33334466551911085
32,7,0.643194501426533,0.5252531244422357
33,7,0.6718112050927135,0.48044105227560924
34,7,0.6159838899460571,0.42025699390510995
35,7,0.6188856695620526,0.375956611650729
16,8,0.6528442921338062,0.41520239255265073
17,8,0.6461241140958788,0.480845854099333
18,8,0.6138052722600025,0.37572081264342944
19,8,0.5704044647655732,0.4755647161700704
20,8,0.6949278954631767,0.39264987116320405
21,8,0.6650775135788252,0.5386774090684088
22,8,0.6567048536922092,0.49802767517745855
23,8,0.6321346755159127,0.4552167048263255
24,8,0.7177778992552982,0.4843872863794403
25,8,0.68150336621498,0.40373526416756905
26,8,0.5733204222857431,0.441248911002809
27,8,0.7065783218806763,0.416743134568185
28,8,0.7073344853607155,0.43899561804207726
29,8,0.5760010265205757,0.46098761426172963
30,8,0.6718633623804853,0.409147808267624
31,8,0.601850152572379,0.5419133866584054
32,8,0.6791564327451972,0.4896899427290037
33,8,0.5704686539345307,0.49146179272550367
34,8,0.5943292292434852,0.4414236966984189
35,8,0.6407724879513065,0.42258466954356433
36,1,0.5680812918472169,0.7702526922960129
37,1,0.4773539257028632,0.7755111749550435
38,1,0.48902078691000295,0.7839288546271114
39,1,0.4767722130770312,0.7957850134827599
40,1,0.5278686313185196,0.731911087431078
41,1,0.5778992294688905,0.7393618952306296
42,1,0.42806061334248724,0.7297229287419932
43,1,0.4130151993482948,0.6812120743776733
44,1,0.5197392456839776,0.6384159823325866
45,1,0.4637221897853768,0.6461365224222879
36,2,0.5110551169929543,0.7403171753497283
37,2,0.46669873358721525,0.7158489512563745
38,2,0.5214193336632742,0.734931731539913
39,2,0.5308807956375106,0.7048543242575491
40,2,0.5181926587643505,0.7192647229106855
41,2,0.4750396717746541,0.7325974273680782
42,2,0.4082949230883554,0.7173680043326829
43,2,0.4981226612020351,0.6815330893048692
44,2,0.4913213924738484,0.7570490661876269
45,2,0.5283526531968464,0.7115187551497892
36,3,0.47605247523642685,0.7826719432579591
37,3,0.5877515491531845,0.7269917330400938
38,3,0.5956048957796058,0.6456146825502254
39,3,0.5709338684816707,0.6590496120632937
40,3,0.4904651140021029,0.7121202224246712
41,3,0.49487994680282593,0.7138870763836461
42,3,0.42906554506195566,0.622321912028823
43,3,0.5553926317767799,0.6645951371259101
44,3,0.4660383516233661,0.7505749967951889
45,3,0.5618574040326659,0.7175174055170956
36,4,0.6203114002858472,0.7232343825018215
37,4,0.6116483380459318,0.758368749156557
38,4,0.5824935220167875,0.7804188182590215
39,4,0.5931478816229562,0.6856297105678054
40,4,0.465984242174919,0.6762568255060388
41,4,0.5650543601012179,0.6001793988426752
42,4,0.5616031312399963,0.6771770963132764
43,4,0.5374231307044134,0.6088340797031085
44,4,0.45795034582934724,0.7252771184123465
45,4,0.4961552041698787,0.626455490291913
36,5,0.6195966282587606,0.7159120240841933
37,5,0.6582845165014475,0.6831541092080043
38,5,0.4897039412021428,0.6388195380154069
39,5,0.6538795149341206,0.6334077665694517
40,5,0.5860478388981396,0.6998621429273062
41,5,0.5943846323370316,0.6234184553844538
42,5,0.597416955241571,0.6441961300475423
43,5,0.5455222550442407,0.5652637049074354
44,5,0.5310581871506883,0.750320537332861
45,5,0.537522885982888,0.6209772911454613
36,6,0.5776415761957784,0.5869043050216315
37,6,0.6199033000735041,0.5925684313780842
38,6,0.5819894988327691,0.5416565380735923
39,6,0.638168690752115,0.5453747218859585
40,6,0.5278152832299636,0.6634068047354349
41,6,0.6798125566203638,0.5838132753728785
42,6,0.7034658050792953,0.5434363914538873
43,6,0.7072802116552492,0.6478607255117027
44,6,0.6611329663971766,0.5215849930158198
45,6,0.6794358994581453,0.5453918458814181
36,7,0.5427501748386048,0.5756565302342607
37,7,0.714549020794637,0.6683786034500595
38,7,0.5922255649819526,0.7120317069967153
39,7,0.5450645913430141,0.6471165129531316
40,7,0.691372784185427,0.6861260797075399
41,7,0.6600217136568064,0.6644829708244475
42,7,0.5799161666036716,0.6731175842445724
43,7,0.6667783355042941,0.6314001668271444
44,7,0.584031821298669,0.6510209857207101
45,7,0.5405814289495074,0.6170467347796189
36,8,0.666380661985789,0.5116331223204993
37,8,0.613301083379992,0.5986344801563792
38,8,0.7120594061218527,0.6077800353626799
39,8,0.7323634437901596,0.5750992150827344
40,8,0.724833613723548,0.6168295510272803
41,8,0.6404554417906293,0.5369614179145704
42,8,0.7116775338325853,0.6595002980410102
43,8,0.6238921953946768,0.5647048406944999
44,8,0.6011746281136584,0.5684834465032145
45,8,0.5645951533086533,0.6713683130150202
46,1,0.4362446757747276,0.17759106714603912
46,2,0.6816018206195658,0.1754029748521606
46,3,0.8796831284592564,0.004382763075076457
46,4,0.5532238877365364,0.6405240234880739
46,5,0.34261202494648735,0.19312981444608457
46,6,0.8993082864359172,0.5919223555962168
46,7,0.6952708149120693,0.1660636835879209
46,8,0.009576703171974343,0.9070521255950732
47,1,0.18807976281421657,0.05490486021901475
47,2,0.7773248961497485,0.5664818743937239
47,3,0.017148463873168263,0.557547012677294
47,4,0.5088275684273834,0.9230796137559067
47,5,0.5902011104310546,0.15061314774823664
47,6,0.6251501961977859,0.8004510980048779
47,7,0.9676048827885775,0.3112235437971914
47,8,0.5771722219923556,0.047683681477162954
48,1,0.9549474579619023,0.1428579567045597
48,2,0.6528439272313702,0.8559559211828818
48,3,0.47969935411933695,0.97781488213096
48,4,0.4071662173259364,0.5686084451713379
48,5,0.8527834090506343,0.016299806762282043
48,6,0.8631828123811217,0.8458507924017604
48,7,0.16470675149731562,0.6976357681499552
48,8,0.2758754969066457,0.1919008761020986
49,1,0.5108868822324362,0.7113185933535645
49,2,0.3806246983809094,0.3412068600960364
49,3,0.22423194616767572,0.5744307700520942
49,4,0.5831748324348366,0.8678537426194803
49,5,0.8343825561071886,0.008096954230031983
49,6,0.14670031527491878,0.13177886012559537
49,7,0.2719741928877667,0.7422393864051255
49,8,0.48928255895516404,0.730290390996539
50,1,0.8412711952099982,0.3696805067258264
50,2,0.003449161547000257,0.21320301426185229
50,3,0.6169536037498473,0.5729825035842382
50,4,0.20411069461323483,0.7543712582315689
50,5,0.028966496108376205,0.15476073973698834
50,6,0.5184068961860657,0.60455919776875
50,7,0.9173145628664763,0.3840212158058136
50,8,0.8127612331925335,0.4722813671640038
