object_id,time,feature1,feature2
30,2,0.6668497249338166,0.4438353523164217
31,2,0.707337623399965,0.4579281962959051
32,2,0.6395213340825062,0.38568431792930186
33,2,0.7676821135991422,0.3008197979927464
34,2,0.7985310046445246,0.3200468224142839
35,2,0.7639272114471245,0.4823775749687777
16,3,0.6622159762406008,0.3702484512303136
17,3,0.8247118171664265,0.32607469989339727
18,3,0.8195921888634468,0.2957129304246027
19,3,0.8229367642028357,0.2737287901987311
20,3,0.7040541648764654,0.44799445776208624
21,3,0.8016116855210832,0.4488075544186232
22,3,0.8089841337736364,0.4166137781001682
23,3,0.7787594651843418,0.30300777414812846
24,3,0.7273680295195363,0.29895618976969585
25,3,0.7838053197180511,0.40093254895637215
26,3,0.6913577108830655,0.28025963968879597
27,3,0.833517605988604,0.42902732669374305
28,3,0.7506944156027927,0.37565233141625987
29,3,0.8110989625905648,0.3580387365437073
30,3,0.7199825182684423,0.3351106299982755
31,3,0.6924342478186432,0.27225850158428455
32,3,0.7701281981243082,0.3507135774789457
33,3,0.7549611556398333,0.27984112717996795
34,3,0.711829118061548,0.2950336238102833
35,3,0.6658662323813869,0.3191993948024293
16,4,0.753950297806985,0.3796455169243388
17,4,0.7204397980819747,0.25865196693417786
18,4,0.7794742154001474,0.35733645623719634
19,4,0.8035017858909753,0.3448199234540942
20,4,0.8110364935544448,0.4034409221579654
21,4,0.7214088024552094,0.3561709824689532
22,4,0.7694992449391633,0.3021689493335044
23,4,0.7561830940062728,0.3692380192233488
24,4,0.8551217683239744,0.4406978490933955
25,4,0.7287789401159646,0.3864395674542687
26,4,0.6833733360950854,0.27146680997133044
27,4,0.776072209262846,0.4326413481150484
28,4,0.7056274135743709,0.41036210408521345
29,4,0.850335781297914,0.31951693869281145
30,4,0.8122452603433676,0.42695475682306605
31,4,0.7480567335723177,0.39741306490731276
32,4,0.8210174907378683,0.3760720932939313
33,4,0.8449892952054057,0.4364774065490208
34,4,0.8657496308157765,0.37140307116926013
35,4,0.7089890464640998,0.30727561410122683
16,5,0.7970457592067504,0.2745349115139677
17,5,0.7818230273949567,0.4075389199590326
18,5,0.7150920378648246,0.3671194281441988
19,5,0.678455366679698,0.41008749738293016
20,5,0.6536374737407727,0.46035247891516223
21,5,0.8070844829629971,0.38979796768195857
22,5,0.6990009852028853,0.4466808453040168
23,5,0.8373835038488773,0.2919334990898246
24,5,0.8006471863366061,0.4324944389942352
25,5,0.7774392075362595,0.40418982056887653
26,5,0.7345074826963653,0.44896982781051603
27,5,0.8397372419127193,0.34057892984956534
28,5,0.8060380424335344,0.3506925855616377
29,5,0.6784465800101177,0.3292017226569832
30,5,0.6707617512404315,0.44588521926607133
31,5,0.8373805522822918,0.28794561376670536
32,5,0.7656315525108747,0.34575308682724704
33,5,0.6691137424738208,0.3232033702478938
34,5,0.6951390104895926,0.41402362952348176
35,5,0.6462975274642722,0.30207600807214713
16,6,0.7648783609929528,0.3373372423098184
17,6,0.8064395134620295,0.2575328977311545
18,6,0.6963293659977745,0.3246796207446673
19,6,0.694018182728043,0.33335935127470934
20,6,0.6895494891754586,0.352917165111309
21,6,0.7975911869590571,0.37794265862687904
22,6,0.8340962651954261,0.3252871353592913
23,6,0.7375348992512596,0.38735127455384627
24,6,0.7931865204573326,0.3303206604715246
25,6,0.7160243202387094,0.2730212237408294
26,6,0.6610008850322904,0.37772155246877365
27,6,0.6629873493915899,0.36566478153172627
28,6,0.748430461239086,0.4092008003513831
29,6,0.7915861752560944,0.4109156915101283
30,6,0.6666918458734182,0.3162860293604949
31,6,0.7538887007185476,0.27846202605661224
32,6,0.7399795409267562,0.28757548731478677
33,6,0.7450518375557454,0.21638067818389545
34,6,0.7278359097079425,0.30612216334196934
35,6,0.700332880929699,0.2960922841134257
16,7,0.7661416009809978,0.3640866713588345
17,7,0.7431934167728584,0.2753358330777338
18,7,0.668456905978167,0.2900772733122822
19,7,0.7873146141453881,0.41088560960453707
20,7,0.8335660244003619,0.3367450645646365
21,7,0.8650854034125413,0.3268692177643585
22,7,0.8346004716360235,0.3163460912465921
23,7,0.8166078979504021,0.43207136123493417
24,7,0.7287490928762511,0.2686155880330547
25,7,0.791688516148188,0.3407442590652048
26,7,0.7395661807996866,0.2352568714098081
27,7,0.7455143027246167,0.31972691741112985
28,7,0.7487321887503197,0.40680208478590796
29,7,0.7845673798190822,0.38131918148103144
30,7,0.8472636087300779,0.3843077157054254
31,7,0.7662221847836652,0.3837066910477671
32,7,0.7957528545017086,0.36430210992306594
33,7,0.7936168461403869,0.31595281798809643
34,7,0.7935341806601734,0.36129952517952335
35,7,0.8551053663104514,0.39104776006456243
16,8,0.8653737534609707,0.38239548095069725
17,8,0.7721985987401017,0.31421965366828236
18,8,0.8439125864757309,0.43609141696729314
19,8,0.8111579326233409,0.29171699539615514
20,8,0.8689036381022506,0.3582116177869486
21,8,0.7957291067184018,0.2703806139737989
22,8,0.8043647656207841,0.41025253509559856
23,8,0.7868281432919129,0.3323384647223654
24,8,0.8336772888425353,0.265251279484272
25,8,0.8037413004576932,0.450528421111179
26,8,0.8403980994504602,0.3416877476560976
27,8,0.8400902283214573,0.3823017858678468
28,8,0.7440864593592784,0.3028446681506258
29,8,0.8795136390025706,0.3151168440457812
30,8,0.7172855365647908,0.42743852012390054
31,8,0.8069481345780576,0.3349446351992456
32,8,0.8046123654892915,0.4086481396749074
33,8,0.7360193026402845,0.3919164016519601
34,8,0.8449959807427331,0.4243036907903307
35,8,0.7562607077979926,0.38323626813749395
36,1,0.35768398222312864,0.7940579923382098
37,1,0.49655496076744965,0.7020331794260593
38,1,0.3676751001999484,0.82886215077312
39,1,0.46454945048765395,0.804862991810885
40,1,0.32931828282483167,0.8159831296925084
41,1,0.44770180001687704,0.6994102982101671
42,1,0.40956451241583136,0.7884230660621587
43,1,0.48029377902354453,0.6740846409982401
44,1,0.44838868890494576,0.6692303728623851
45,1,0.5178213540843519,0.7248197786231204
36,2,0.48577786923679983,0.7113260581096102
37,2,0.4698443529386548,0.68665320016803
38,2,0.39214548700543683,0.8020792050877649
39,2,0.43674384202436795,0.8092045141379592
40,2,0.4126246091404304,0.802560880303587
41,2,0.5082212736370336,0.720028428051135
42,2,0.38580297513360645,0.7383308228780597
43,2,0.4629981884231454,0.6789240947801898
44,2,0.4018781404312353,0.6699978624037289
45,2,0.48402860266868697,0.8367044765150161
36,3,0.4769663863374769,0.7753827071862518
37,3,0.5290059848004183,0.7350363867930552
38,3,0.4046703005840196,0.7799743190344459
39,3,0.3597950884962648,0.7509279830662401
40,3,0.3552278373039676,0.6923417448317946
41,3,0.4351862437340761,0.687979450034783
42,3,0.36990118321453624,0.6587440579487603
43,3,0.5002116669536192,0.7049157563868128
44,3,0.4521682163983423,0.6547819989515467
45,3,0.47916867921094697,0.6784240472577675
36,4,0.5444222079794421,0.6625928913705255
37,4,0.5050320685879826,0.8248668667800729
38,4,0.4094584136436855,0.7299788269043199
39,4,0.461594278137511,0.8371173479020388
40,4,0.4255292448698528,0.8293553354625788
41,4,0.4972556318430795,0.6838039176491415
42,4,0.5282795102750143,0.6563855122258866
43,4,0.37457917621161935,0.7863115442852339
44,4,0.3569674635300229,0.7292472788427331
45,4,0.37153929790763107,0.7459271564785476
36,5,0.3866354886420815,0.7061280881765879
37,5,0.547666367650769,0.7025206934939373
38,5,0.4342596135919735,0.7174450803813823
39,5,0.3977491019691233,0.6994823147877822
40,5,0.507044163110675,0.8428805904307863
41,5,0.5168958358894398,0.8630822912264603
42,5,0.5121447982774432,0.7718981223778838
43,5,0.5057541653209068,0.8878766985165556
44,5,0.5078622271823551,0.7425760836612411
45,5,0.39157837971969595,0.8809909367908341
36,6,0.5096616603393316,0.7909707303165505
37,6,0.4930254649644345,0.6910801395097472
38,6,0.45923662088235234,0.761449215691766
39,6,0.428464778528893,0.8549402573495573
40,6,0.47341506588329124,0.8113963441843448
41,6,0.5313004002963045,0.827575823158357
42,6,0.5328141685896651,0.8293609114316758
43,6,0.4389072492372782,0.8741999464424353
44,6,0.41879306116389736,0.862648690123716
45,6,0.559504865448638,0.8493520693398494
36,7,0.5064833963373432,0.7318743847412834
37,7,0.4179228741184639,0.8349785138941174
38,7,0.3518958229488068,0.7443340302093668
39,7,0.4325421911210202,0.6636816440539813
40,7,0.42290988844807625,0.7795705004103463
41,7,0.5203353577313604,0.6429649617409146
42,7,0.4487741476114966,0.6561163384552975
43,7,0.5039509273218857,0.6551980753355867
44,7,0.35071090009430644,0.7148882598637035
45,7,0.4903934707921388,0.7006823580577354
36,8,0.4682566022352205,0.8386702014112775
37,8,0.3676216205089949,0.7524643138605578
38,8,0.3559507247070342,0.7789337402600642
39,8,0.37289415921413305,0.7352309088485667
40,8,0.4635970095381308,0.8587574736648076
41,8,0.4237007897035352,0.6884358276807545
42,8,0.4373877123931056,0.7572205852263791
43,8,0.5044788372614462,0.8113745406863604
44,8,0.4738299471576253,0.8077554936944055
45,8,0.41399652701346185,0.8468619200223881
46,1,0.3442704921404822,0.6646078102227893
46,2,0.8086318828345407,0.24051702895384372
46,3,0.8247802803263589,0.2243753875702105
46,4,0.4522078395611669,0.7115932931336921
46,5,0.758093423299111,0.308889610866198
46,6,0.40718978309755927,0.7753367608467109
46,7,0.9266339817880828,0.30897488060635514
46,8,0.6729624229721148,0.5051264765301938
47,1,0.926174002248032,0.48958817475390015
47,2,0.5015615121756374,0.8951312092141569
47,3,0.49728302930603907,0.6578726064695681
47,4,0.4295539297574283,0.9152475000526104
47,5,0.46774759085267015,0.8414929527100947
47,6,0.9350026484148299,0.40435326888922374
47,7,0.7916800542520475,0.5052294801978748
47,8,0.30721198661853,0.6620047398969781
48,1,0.42570538513068906,0.8895401200130143
48,2,0.7756412251808259,0.4296910675954486
48,3,0.6820753030384105,0.37501537243306127
48,4,0.6843898599330451,0.2898122725537138
48,5,0.41478595690349834,0.6410472698190124
48,6,0.9074966786083754,0.4042746901521335
48,7,0.9108588012663653,0.21785781700724358
48,8,0.9065975021656604,0.42438652583122183
