object_id,time,feature1,feature2
22,3,0.7672778726794162,0.7942675327067015
23,3,0.7155002405619301,0.8268910940979051
24,3,0.6543016590463806,0.681382023528169
25,3,0.7815369115405746,0.661110547549322
26,3,0.692037062977445,0.7339505324005436
27,3,0.783881962846524,0.7244285265003946
28,3,0.7223063935990864,0.7502279610180222
29,3,0.7042013052015291,0.7446326982911756
30,3,0.7020899171602817,0.7692357049097126
31,1,0.680912748072064,0.5077873555659351
32,1,0.5453613881552464,0.5019510926180374
33,1,0.5007092819697223,0.37899806874808173
34,1,0.6757617328650839,0.34631320409199456
35,1,0.6297481927343787,0.5113184200492795
36,1,0.618346161094451,0.40440422677853416
37,1,0.5020450308270406,0.4027081534276699
38,1,0.5887247938172822,0.4702572232126361
39,1,0.574017658941354,0.47364765041485274
40,1,0.5769884173826922,0.4395668813826114
31,2,0.7021732180878206,0.39831749196035093
32,2,0.6073756336991741,0.5028134446833675
33,2,0.6256990434622501,0.41226859709793195
34,2,0.5541910357860702,0.3523010510599437
35,2,0.6635804671190089,0.4094812057253018
36,2,0.6432025309902035,0.4473760537138989
37,2,0.6479413971147017,0.3729707270244675
38,2,0.6840573452787042,0.39825146244544596
39,2,0.5466570237153257,0.48173801053681964
40,2,0.6917580724835263,0.33239493274753595
31,3,0.5885666327599829,0.45306477190982475
32,3,0.7189795155155037,0.3684085276752555
33,3,0.6665886230401223,0.38612419114772667
34,3,0.5644531286452912,0.5281222669343415
35,3,0.7336222158151382,0.46906053661555364
36,3,0.6930507737120705,0.4170401503638997
37,3,0.6202604266786341,0.46104014909199287
38,3,0.6973518555943532,0.4782045885892787
39,3,0.6285299101679658,0.46356671754875456
40,3,0.6151188622526711,0.5000672121400153
1,4,0.20121335392994985,0.8035740576173369
2,4,0.3328793131973818,0.8030096060656708
3,4,0.26983796293965223,0.7466612322435319
4,4,0.16324292083308783,0.772489316868988
5,4,0.27147677089352,0.7729412744690752
6,4,0.26827721307041075,0.7419223491725275
7,4,0.27518891210030466,0.867788401870643
8,4,0.18821965672139837,0.775132823900132
9,4,0.18708757641473395,0.826138701984197
10,4,0.17389362614376697,0.7742539673368112
1,5,0.19950755887210503,0.8749078027106056
2,5,0.29910077853910266,0.9608675520552064
3,5,0.2792584811581073,0.8772678887887952
4,5,0.32166242616279594,0.9287426229841697
5,5,0.30977705688297363,0.8955202771889673
6,5,0.32959716480359114,0.7794263140258553
7,5,0.3208256953033255,0.815476155038743
8,5,0.23802733469822057,0.8497483449103392
9,5,0.27132248397806924,0.8890256411376616
10,5,0.2846942043117162,0.8343332352053583
1,6,0.3397030551990638,0.8628497046619192
2,6,0.15504318268561607,0.9573508911590418
3,6,0.33088038479176946,0.9547674710233544
4,6,0.28064372825113026,0.8700661268415382
5,6,0.1665003901133572,0.9707508820938542
6,6,0.2407226306593379,0.8111239435339075
7,6,0.2784135085016943,0.7954736407200783
8,6,0.23121749972473177,0.9072590047288577
9,6,0.3139929072907187,0.858434932274956
10,6,0.1926324609293846,0.8553694233031538
11,4,0.15984569646972469,0.3286295600133354
12,4,0.32244960108470233,0.43574101997353504
13,4,0.3254790566972596,0.2687291404753942
14,4,0.23227391098242542,0.28813214447768276
15,4,0.24912764793674308,0.41768452066296474
16,4,0.228433791132199,0.39711085128000695
17,4,0.26828172828141983,0.36045391498633966
18,4,0.21000878362733422,0.30702245051199445
19,4,0.27611965122601767,0.45537703288953457
20,4,0.32564645849378127,0.44389704375975486
11,5,0.26593832181888466,0.2988242792211249
12,5,0.3265686872776683,0.3113806959550255
13,5,0.35293975412851375,0.4461828663154722
14,5,0.22348647955418824,0.45599999679465714
15,5,0.31805620108201,0.43705419898225173
16,5,0.18852846703327317,0.32903808108224486
17,5,0.1978454369054765,0.46296349523236474
18,5,0.21561416524916985,0.3634754173697109
19,5,0.31728320960977674,0.35410692044282627
20,5,0.2932107355267611,0.39962180241589873
11,6,0.28851572497477723,0.4653816372708016
12,6,0.30110203199517477,0.44136558820710886
13,6,0.1886681062524333,0.5003318580695462
14,6,0.34329773749507875,0.3378652859939342
15,6,0.228363508493345,0.3548531803838602
16,6,0.18119521221289941,0.4332399685370524
17,6,0.2414520600550492,0.34406900338859336
18,6,0.2511602683471129,0.4565318256709183
19,6,0.18196720655846987,0.44661169482165036
20,6,0.28661198826700335,0.4838375360103321
21,4,0.7246679184142176,0.5546851268074545
22,4,0.7165688768031733,0.5718981199612266
23,4,0.8204546154888134,0.6112789760286474
24,4,0.7619967795148299,0.6833523862641719
25,4,0.7420006654409544,0.7376779040416639
26,4,0.7816775913950305,0.6573690615596416
27,4,0.683084330220064,0.586125214848182
28,4,0.7875833239554293,0.6259819430861914
29,4,0.7658029561901432,0.7139188964570392
30,4,0.7852755206350248,0.7056221244292996
21,5,0.6919972751486183,0.675869948553434
22,5,0.6845776545981349,0.5193897143953038
23,5,0.6503039982924097,0.6948045780849386
24,5,0.6784178598194648,0.5101284286394006
25,5,0.7082701367163455,0.5035152089520074
26,5,0.7826053305919856,0.6325519102338946
27,5,0.721106554764296,0.6399446910386007
28,5,0.6401537808053728,0.6541710761548266
29,5,0.7649870896327937,0.6453682764990754
30,5,0.6650608370733183,0.6852815897199834
21,6,0.7490940730813911,0.596203186911111
22,6,0.8268643936377756,0.585142652939383
23,6,0.7938546741018129,0.6834282794185538
24,6,0.8268561194168229,0.5703889602554324
25,6,0.8670455625082824,0.6503868257190107
26,6,0.689334050838321,0.5915158178509788
27,6,0.7453983084975675,0.5538559195046777
28,6,0.7590992987337981,0.6600582157488096
29,6,0.8071647540647825,0.5420678442697257
30,6,0.6985777785442128,0.5228681873774269
31,4,0.7601565091124035,0.6011948754289134
32,4,0.784727922361328,0.5781118210092951
33,4,0.7907571952448674,0.5547651483109194
34,4,0.8754593951258223,0.5367770619109669
35,4,0.7589265136956528,0.6245688951111583
36,4,0.8528021749617983,0.5736098883015243
37,4,0.8120087616410564,0.5436257310702247
38,4,0.6873384099516081,0.6866230031546624
39,4,0.6986421524245933,0.645259617683059
40,4,0.6914613995141483,0.552659601404776
31,5,0.7881895166455963,0.6726918416305424
32,5,0.8458800531275247,0.5526892028376253
33,5,0.6867284443067068,0.6434889191439492
34,5,0.8342888033385726,0.6794577557800121
35,5,0.711768043958017,0.6266326130390457
36,5,0.808616355530467,0.6683233295896532
37,5,0.8546482084285949,0.6463926071767017
38,5,0.8551144761920298,0.5091713147402274
39,5,0.8825529796216864,0.6135800427298584
40,5,0.864269721794348,0.5229483310341024
31,6,0.7884084874439593,0.670282555053783
32,6,0.878300206037618,0.6151574149380034
33,6,0.8638421091394083,0.4974792549475075
34,6,0.7060247617400118,0.5439173793119068
35,6,0.8599944856264669,0.6354917088862229
36,6,0.7703729835811693,0.6759438657505494
37,6,0.7881825771817808,0.5219128818502181
38,6,0.8735856347693743,0.640586545728777
39,6,0.8840623783199641,0.6490038234945273
40,6,0.7859657143506255,0.6717948086686414
42,1,0.12943784520237028,0.6033702012527776
42,2,0.5290849688868235,0.4597895106416905
42,3,0.6348102967946776,0.691696043683437
42,4,0.7276315131063048,0.7139857798273279
42,5,0.2823609138173438,0.9413193594190138
42,6,0.2102456173644098,0.43326915428223023
43,1,0.2573230262357015,0.6350893807677254
43,2,0.14581636032796458,0.599181600426288
43,3,0.30543042593364994,0.5624724942065197
43,4,0.7250361933469753,0.729862055895525
43,5,0.7558384866721671,0.5095165322474466
43,6,0.7324227326234141,0.6349403588953725
44,1,0.17372119030456104,0.47869480242065005
44,2,0.13678313602942677,0.47923186005749807
44,3,0.7798802397161401,0.805274388740904
44,4,0.31699332743505476,0.32929039880285366
44,5,0.2759302856658209,0.3944670585256685
44,6,0.287387812296157,0.35686507486098495
