object_id,time,feature1,feature2
26,1,0.6843359995734507,0.48588384832910747
27,1,0.6549541723629655,0.47921645797057566
28,1,0.6930453785237485,0.33232129619888795
29,1,0.7336002484450285,0.3694340380483565
30,1,0.6969168413200324,0.3267874098862005
31,1,0.5923772037218097,0.49670002842033245
32,1,0.5986205937280217,0.3423247316099282
33,1,0.6228763218567633,0.33171226643849483
34,1,0.755029961197405,0.5115489984299012
35,1,0.7200534237462202,0.39159423207540967
36,1,0.7679039666294895,0.41374387460097195
37,1,0.507638181449845,0.5076083490840243
17,2,0.6402049890429459,0.366503257921666
18,2,0.6126021076776507,0.41199546325809244
19,2,0.7497979964035127,0.4036492161727701
20,2,0.5780059558287743,0.4263364497340326
21,2,0.5801399272405106,0.38525232504226337
22,2,0.7492629621289096,0.4249244314045203
23,2,0.7577580474035874,0.4404216370592204
24,2,0.6306774896203969,0.31823705116486994
25,2,0.6664114042845731,0.4254534309221717
26,2,0.6225272114308213,0.35570463015672055
27,2,0.7257399636232729,0.3590249539770565
28,2,0.6962947361973796,0.39857699368222593
29,2,0.7618904484023735,0.29474036086421146
30,2,0.6133975461732949,0.4452033300661116
31,2,0.7099327374473562,0.30880871832424367
32,2,0.6030259711202199,0.3316528753857903
33,2,0.684742932971383,0.46996461714756976
34,2,0.6194323614513545,0.33005849895785405
35,2,0.7132726446861365,0.3741142814709554
36,2,0.7454517320661526,0.4892905718032583
37,2,0.8941983646703726,0.49732770135107734
17,3,0.7373632140274572,0.3252947314378348
18,3,0.6684566589093681,0.3720143284792847
19,3,0.7685499517318303,0.3567809121785315
20,3,0.7593126250134489,0.43841145429094547
21,3,0.5927137696444925,0.3165122036535932
22,3,0.7534411444308868,0.39906706139842596
23,3,0.7695589217760792,0.28285180150572653
24,3,0.6819690819100993,0.43215847715041145
25,3,0.6837006017931079,0.3796651411891847
26,3,0.7707198004229416,0.28024610737145006
27,3,0.587034841486019,0.4163591453726562
28,3,0.6919493059214162,0.2856561745559138
29,3,0.742198744457741,0.3022888358537249
30,3,0.6016900182057936,0.3051149896214806
31,3,0.5829486455998327,0.32674819358442214
32,3,0.7316505088425131,0.33639144375533025
33,3,0.7686567654962856,0.25396862379830065
34,3,0.6103510834692785,0.2743500544371464
35,3,0.6906251838803721,0.28551807801451823
36,3,0.7091860286659448,0.35022572272655855
37,3,0.7161540204921781,0.5180850221592939
17,4,0.6351394533555423,0.36366759660400655
18,4,0.7968024807136053,0.36718008655927414
19,4,0.6618311174924456,0.3841809966151078
20,4,0.6408986165637226,0.457483848109284
21,4,0.7319270398447593,0.30673135712197114
22,4,0.7975770616976887,0.3918996349647462
23,4,0.6554645694872578,0.4103508078396701
24,4,0.7946395978053313,0.3571897660507012
25,4,0.6075102554706003,0.32735347229587874
26,4,0.616453285184947,0.39354075826323065
27,4,0.6670194939720769,0.4581300599683087
28,4,0.6459653705243038,0.29083574411572377
29,4,0.6976537657563079,0.31248958712624
30,4,0.6668086460634202,0.3329181295567146
31,4,0.6403589931135093,0.41506014197861507
32,4,0.7919647371820091,0.3618405338035675
33,4,0.7324358395931122,0.35244339308671
34,4,0.7877329026044162,0.3983951694732007
35,4,0.6105778400073674,0.43618204855389353
36,4,0.6467005107114371,0.29719698279296847
37,4,0.4644058425388738,0.5579471401742454
17,5,0.73723006639394,0.414707489113211
18,5,0.6408038689864077,0.414788319719872
19,5,0.7674609531121799,0.46209270527491403
20,5,0.6375317664343122,0.38810867386435577
21,5,0.7273522949575659,0.44285034743296503
22,5,0.6985253968142761,0.4061107995402207
23,5,0.8051136366890692,0.34337992322979327
24,5,0.7287867819764868,0.4523365607399095
25,5,0.6325308531703222,0.4684317685755051
26,5,0.6883057134265912,0.3650895018146034
27,5,0.6832373042212363,0.43316319426724986
28,5,0.7322380800168823,0.423170630217916
29,5,0.6464759899793221,0.4497046803227073
30,5,0.7898758256118972,0.4096876243041514
31,5,0.670263459181382,0.3255482752999616
32,5,0.7161179426690052,0.2866431548507564
33,5,0.8164212862516346,0.3551890603735165
34,5,0.8163801693630716,0.31020843390282893
35,5,0.7553185507194706,0.433376581485869
36,5,0.7546094554267007,0.35824803330747845
37,5,0.4852695533982835,0.34136588596924733
17,6,0.8094333157909134,0.5094967000758696
18,6,0.810752880500689,0.3519049825758459
19,6,0.620652237120873,0.3765395034378111
20,6,0.6163008078918779,0.34189255707093186
21,6,0.7301545522900306,0.3583082303384507
22,6,0.7368657180404374,0.39425159553328504
23,6,0.669533404962984,0.5119852102477525
24,6,0.6519719562716089,0.49459650163648217
25,6,0.720084041364093,0.4507172269613805
26,6,0.6435195927922538,0.4671154185819177
27,6,0.792631798479025,0.3577440766441868
28,6,0.7092747103639213,0.44878270817951754
29,6,0.7096581955071795,0.46852414170485
30,6,0.7435804150045248,0.3809250496887082
31,6,0.7509328171411627,0.47274153443987743
32,6,0.707398668734365,0.43619581474307184
33,6,0.7416447374069601,0.41349843945910997
34,6,0.6324809157279826,0.39966152505878366
35,6,0.770318213584545,0.4629107384312874
36,6,0.6295577023565122,0.41373689878091935
37,6,0.7585817841608992,0.4345863842699808
17,7,0.7191659739455709,0.439935030489318
18,7,0.7676176340772403,0.44831970678543165
19,7,0.5821575174924902,0.38976994043647467
20,7,0.7201082416771476,0.34875489721075126
21,7,0.772698801079791,0.4726036147282858
22,7,0.7326936938363825,0.3667792902558247
23,7,0.5810504448725041,0.50740497728014
24,7,0.6818937520882575,0.421204037497147
25,7,0.6833601265095235,0.48643480509724446
26,7,0.6541971449561644,0.4873458340438839
27,7,0.6120786244754657,0.5288536610000978
28,7,0.7188720579211973,0.3965101318558572
29,7,0.6751137779033393,0.5090701097035659
30,7,0.6448155684870706,0.47260219020539546
31,7,0.7615465031122375,0.524923763223056
32,7,0.6308431629490906,0.4917431218361483
33,7,0.7014276003390165,0.49450741451398916
34,7,0.5935985792905122,0.4153949380444011
35,7,0.6700091261724376,0.49570256200263985
36,7,0.6701072640523443,0.3412000518882019
37,7,0.5342920689094789,0.5985670715838481
17,8,0.6339392693778996,0.4948037788279024
18,8,0.7912234455100909,0.39760603211186235
19,8,0.7143545328455427,0.39831546860074457
20,8,0.6286771647374976,0.4869479321058878
21,8,0.6497776789519014,0.3575863742874104
22,8,0.79985939714521,0.35944524326542737
23,8,0.7699280558414033,0.5031839273805245
24,8,0.6681377942341921,0.41461007534994776
25,8,0.6625713173091746,0.4817919195176303
26,8,0.8127011682240196,0.48897028942825504
27,8,0.71658805400013,0.4476520814460529
28,8,0.6995864748985364,0.4830530330562104
29,8,0.671858020875357,0.3892542254033999
30,8,0.7572472231448318,0.3911593490893052
31,8,0.815652546565714,0.4856131092887612
32,8,0.6547674965673425,0.34444242558276145
33,8,0.737605967249694,0.36697770922208484
34,8,0.7179739999150215,0.460208218459022
35,8,0.7796816716366946,0.41778983284724475
36,8,0.7271888270085691,0.5030779699520843
37,8,0.5353204355951164,0.3581559715502206
38,1,0.5669398393390004,0.6326074072435973
39,1,0.3978602232317301,0.6884485960563902
40,1,0.4736816839345308,0.6893281446678544
41,1,0.4249747541489186,0.7053758576769811
42,1,0.5596843775680523,0.8033363066312527
43,1,0.5060936489270306,0.6671303766341817
44,1,0.4973637647303689,0.6473088232299019
45,1,0.39343209625991504,0.774806506454631
46,1,0.4342730890661167,0.6479498220653692
47,1,0.5448308020226438,0.640291713922639
48,1,0.34912791405993,0.5416572689799283
38,2,0.45630518829253686,0.6483601628930767
39,2,0.6014843970973911,0.6596603061828188
40,2,0.5630310987608936,0.7719879814982876
41,2,0.5377372969388459,0.7297571888467325
42,2,0.5032487955325681,0.6902039653461572
43,2,0.5494155513238294,0.664109010191951
44,2,0.5154823424781687,0.6860146035651628
45,2,0.4936565064807923,0.8121413982168473
46,2,0.5335724997598869,0.7630424702187822
47,2,0.5495778065095412,0.6342560478285388
48,2,0.6616232318100141,0.9214587036040383
38,3,0.6138719030655178,0.8250322058553292
39,3,0.5000811240200225,0.669025750197861
40,3,0.5122335953635214,0.6398426784453758
41,3,0.491752548602645,0.6527235200114898
42,3,0.4464623406092909,0.716168163505458
43,3,0.4459580494984601,0.7323448451903357
44,3,0.6148426116548384,0.7788149622558052
45,3,0.45516019605440555,0.7817958548487186
46,3,0.48275207356988253,0.7973707109786689
47,3,0.5734914593594322,0.7450418341474675
48,3,0.5127308936200557,0.9764492946163945
38,4,0.4566828305098549,0.6948621496361108
39,4,0.45887511948419335,0.6835086529924718
40,4,0.5818669337176767,0.7130313256728513
41,4,0.5303497049337146,0.7309305272960998
42,4,0.487412371700784,0.8332350519454192
43,4,0.5255931428589066,0.7294925342099543
44,4,0.5647222456376744,0.7047836020048641
45,4,0.42388446615657743,0.8150317921995494
46,4,0.5861913899927439,0.8290955934435189
47,4,0.5551703670060001,0.8622140961420541
48,4,0.7288341403308309,0.8096515223374086
38,5,0.46884619603039057,0.8256637723407284
39,5,0.4532230358703768,0.6985062220142184
40,5,0.4221369878232419,0.7124693916556376
41,5,0.5299816781624805,0.8216569422047793
42,5,0.4900313578852402,0.7475530347617017
43,5,0.529224582996326,0.7734934255825139
44,5,0.48231583726800825,0.7233080847592881
45,5,0.5828415354039028,0.7724988631805252
46,5,0.4776851141934988,0.725549476703385
47,5,0.473038278844203,0.7781465374604263
48,5,0.4460004202918278,0.9060134960703061
38,6,0.5009789277983394,0.7233246878458451
39,6,0.5315314496427994,0.7102923943790025
40,6,0.41846871346838366,0.8625120851956185
41,6,0.390775601254975,0.751446840793355
42,6,0.44950856492475894,0.8854233872365062
43,6,0.5607087532996321,0.7398315940381484
44,6,0.49511170638516755,0.862195646726035
45,6,0.46974398224100555,0.7591870894014213
46,6,0.397414597108372,0.710237674202487
47,6,0.37587188802363874,0.7058629591936938
48,6,0.578997920486203,0.8418288853614626
38,7,0.5208220005043338,0.8228642155791649
39,7,0.3961134491836366,0.9150300477592724
40,7,0.45674232125838254,0.8889515698560939
41,7,0.36015924952210837,0.8856633613200057
42,7,0.41215387499351647,0.7510122085636324
43,7,0.3332707911156737,0.7927951248930674
44,7,0.37054418952995954,0.7936233024197389
45,7,0.5059859501094535,0.8193981867392773
46,7,0.3652562001556982,0.7608927160958898
47,7,0.3348227915727317,0.8210738328356035
48,7,0.3839063431242116,0.62954489441877
38,8,0.3291417979257115,0.8191537532162664
39,8,0.3568307194782129,0.7604484936289566
40,8,0.4757379132461083,0.8100994776593675
41,8,0.3967168347912184,0.8352971596760244
42,8,0.4720957202605051,0.8498096243137548
43,8,0.5152117487381406,0.8674936603697717
44,8,0.3935572020502363,0.9150382232878724
45,8,0.3284618171248729,0.7619837635236693
46,8,0.3496498149545637,0.8006976624231652
47,8,0.39607091032020175,0.8022050126277986
48,8,0.49172237439386185,0.7482873981951914
49,1,0.48282950120682866,0.6772025448538906
49,2,0.9262216701647324,0.9572450137938592
49,3,0.36851282343350955,0.3850437346493665
49,4,0.9912811336382074,0.8397666317730873
49,5,0.8774862803545229,0.11452586905538298
49,6,0.2895058025968583,0.42446297849398584
49,7,0.3090350725438523,0.46358745969350346
49,8,0.9440052076253332,0.3877283201035614
50,1,0.5059122121323679,0.3236639382706773
50,2,0.5887848315405608,0.5453472982450591
50,3,0.18178233333857252,0.05948777553422424
50,4,0.7523142103703251,0.8306110236530397
50,5,0.33835872897193997,0.19949841426662684
50,6,0.10134804832855937,0.6230563686881045
50,7,0.5786682154094126,0.9354256417209628
50,8,0.677909420694909,0.5733430590698092
